,t_start,t_end,energy_wh
5382,2024-04-10 16:39:31.303504384+02:00,2024-04-11 09:08:58.990085632+02:00,5411.0
5383,2024-04-10 16:45:15.532316672+02:00,2024-04-15 17:52:32.083772416+02:00,47104.0
5384,2024-04-10 16:49:47.083721728+02:00,2024-04-11 08:00:40.627293184+02:00,52544.0
5385,2024-04-10 17:34:58.799334144+02:00,2024-04-11 08:22:47.254465024+02:00,6781.0
5386,2024-04-10 17:35:20.317223424+02:00,2024-04-10 21:10:57.820485376+02:00,29001.0
5387,2024-04-10 17:36:19.368036608+02:00,2024-04-11 16:49:48.152310016+02:00,45886.0
5388,2024-04-10 17:47:34.229592064+02:00,2024-04-11 07:36:13.646829824+02:00,28874.0
5389,2024-04-10 18:37:31.387214080+02:00,2024-04-11 07:39:01.938214912+02:00,29972.0
5390,2024-04-10 18:43:18.112377088+02:00,2024-04-11 06:51:02.642411264+02:00,33875.0
5391,2024-04-10 18:46:07.897531648+02:00,2024-04-11 07:24:06.397992960+02:00,7020.0
5392,2024-04-10 21:37:40.640208896+02:00,2024-04-16 13:48:38.410363904+02:00,33462.0
5393,2024-04-10 22:16:47.127578624+02:00,2024-04-11 15:12:05.857939200+02:00,63356.0
5394,2024-04-10 22:40:12.573441280+02:00,2024-04-11 09:09:20.411318528+02:00,9561.0
5395,2024-04-10 22:54:34.209322496+02:00,2024-04-11 08:23:19.137615616+02:00,49551.0
5396,2024-04-10 23:14:59.262784+02:00,2024-04-11 08:48:22.272143104+02:00,46321.0
5397,2024-04-11 05:23:40.316675584+02:00,2024-04-11 11:50:03.010934784+02:00,11551.0
5398,2024-04-11 05:37:54.020890624+02:00,2024-04-11 14:05:48.688107008+02:00,31686.0
5399,2024-04-11 05:41:30.021684480+02:00,2024-04-11 14:02:28.969404160+02:00,6310.0
5400,2024-04-11 06:13:32.374920192+02:00,2024-04-11 11:33:18.074233856+02:00,31731.0
5401,2024-04-11 06:26:27.105521408+02:00,2024-04-11 16:19:23.240884992+02:00,8572.0
5402,2024-04-11 06:35:40.660246272+02:00,2024-04-11 12:46:07.101883904+02:00,53444.0
5403,2024-04-11 06:47:11.636103168+02:00,2024-04-11 19:36:53.067490560+02:00,63834.0
5404,2024-04-11 06:52:07.191558656+02:00,2024-04-11 16:09:14.513684224+02:00,13769.0
5405,2024-04-11 06:58:55.578672128+02:00,2024-04-11 17:26:13.605620224+02:00,25601.0
5406,2024-04-11 06:59:03.658160640+02:00,2024-04-11 18:40:13.586629376+02:00,62139.0
5407,2024-04-11 07:00:13.978763520+02:00,2024-04-11 17:43:15.789622528+02:00,10562.0
5408,2024-04-11 07:04:25.739486464+02:00,2024-04-11 17:38:25.696317696+02:00,12721.0
5409,2024-04-11 07:07:27.618420480+02:00,2024-04-11 17:36:39.313677824+02:00,33839.0
5410,2024-04-11 07:08:17.938347520+02:00,2024-04-11 17:55:38.001424640+02:00,11804.0
5411,2024-04-11 07:10:17.922672128+02:00,2024-04-11 12:11:01.084903680+02:00,41582.0
5412,2024-04-11 07:13:58.497507328+02:00,2024-04-11 22:54:30.033173248+02:00,31254.0
5413,2024-04-11 07:22:41.451684608+02:00,2024-04-11 16:24:41.462756352+02:00,45083.0
5414,2024-04-11 07:26:44.918368768+02:00,2024-04-11 18:47:28.162055936+02:00,7321.0
5415,2024-04-11 07:31:01.253701632+02:00,2024-04-11 18:18:55.249766144+02:00,11933.0
5416,2024-04-11 07:31:10.920571136+02:00,2024-04-11 17:03:53.457316096+02:00,50459.0
5417,2024-04-11 07:31:25.179388672+02:00,2024-04-11 15:59:38.985686272+02:00,16534.0
5418,2024-04-11 07:32:22.814083072+02:00,2024-04-11 18:06:18.645298688+02:00,10350.0
5419,2024-04-11 07:40:41.017698560+02:00,2024-04-11 12:56:12.976098048+02:00,34114.0
5420,2024-04-11 07:40:52.224573696+02:00,2024-04-11 18:17:15.549466112+02:00,9052.0
5421,2024-04-11 07:43:12.867335680+02:00,2024-04-11 16:08:36.642856960+02:00,35781.0
5422,2024-04-11 07:44:36.744492544+02:00,2024-04-11 16:53:39.884290816+02:00,37207.0
5423,2024-04-11 07:45:04.116839680+02:00,2024-04-11 16:40:08.801191424+02:00,19005.0
5424,2024-04-11 07:46:10.521318912+02:00,2024-04-11 14:44:38.030433536+02:00,7872.0
5425,2024-04-11 07:46:11.071792640+02:00,2024-04-11 16:19:55.964469248+02:00,7340.0
5426,2024-04-11 07:46:51.402580224+02:00,2024-04-15 13:51:49.352993280+02:00,43661.0
5427,2024-04-11 07:47:34.957888+02:00,2024-04-11 18:35:02.099263488+02:00,53564.0
5428,2024-04-11 07:49:05.353562880+02:00,2024-04-11 13:00:20.823975424+02:00,9172.0
5429,2024-04-11 07:51:49.717807616+02:00,2024-04-11 17:27:42.510029312+02:00,38129.0
5430,2024-04-11 07:51:51.559952640+02:00,2024-04-11 17:32:40.450895360+02:00,43275.0
5431,2024-04-11 07:55:01.709264384+02:00,2024-04-11 12:47:21.226418688+02:00,30153.0
5432,2024-04-11 07:55:09.703845888+02:00,2024-04-11 17:57:09.775640064+02:00,32533.0
5433,2024-04-11 08:01:46.370005504+02:00,2024-04-11 12:17:54.520665088+02:00,34698.0
5434,2024-04-11 08:02:08.707699712+02:00,2024-04-11 16:38:52.559184640+02:00,53589.0
5435,2024-04-11 08:03:30.564780032+02:00,2024-04-11 16:19:57.221020160+02:00,35295.0
5436,2024-04-11 08:07:27.961607168+02:00,2024-04-11 15:08:41.720824320+02:00,15633.0
5437,2024-04-11 08:08:22.564327168+02:00,2024-04-11 11:58:54.642600448+02:00,29411.0
5438,2024-04-11 08:09:35.631785728+02:00,2024-04-11 13:09:12.790746624+02:00,16731.0
5439,2024-04-11 08:12:01.103691008+02:00,2024-04-11 16:19:47.415392+02:00,43757.0
5440,2024-04-11 08:12:12.817678080+02:00,2024-04-11 17:58:35.530568960+02:00,11005.0
5441,2024-04-11 08:12:47.893931264+02:00,2024-04-11 13:12:40.891952640+02:00,4471.0
5442,2024-04-11 08:13:13.244093184+02:00,2024-04-11 18:10:25.624687872+02:00,36849.0
5443,2024-04-11 08:14:05.342766080+02:00,2024-04-11 16:18:24.717695488+02:00,21242.0
5444,2024-04-11 08:15:08.990765312+02:00,2024-04-11 15:14:59.912058624+02:00,26032.0
5445,2024-04-11 08:17:04.932334592+02:00,2024-04-13 08:44:33.486180096+02:00,27618.0
5446,2024-04-11 08:20:13.761813504+02:00,2024-04-11 17:49:51.836936192+02:00,13912.0
5447,2024-04-11 08:26:11.388663808+02:00,2024-04-11 16:57:00.224676352+02:00,15844.0
5448,2024-04-11 08:26:55.220857856+02:00,2024-04-11 18:31:55.882627840+02:00,61831.0
5449,2024-04-11 08:27:28.351489024+02:00,2024-04-11 17:36:02.134994944+02:00,28028.0
5450,2024-04-11 08:29:37.758113792+02:00,2024-04-11 19:50:18.698904320+02:00,8359.0
5451,2024-04-11 08:34:44.883897856+02:00,2024-04-11 16:34:14.419544576+02:00,10492.0
5452,2024-04-11 08:37:59.650820352+02:00,2024-04-11 17:23:42.410862336+02:00,39145.0
5453,2024-04-11 08:38:27.075415040+02:00,2024-04-11 10:39:13.513700608+02:00,7316.0
5454,2024-04-11 08:41:54.992936448+02:00,2024-04-11 16:38:30.174223360+02:00,30670.0
5455,2024-04-11 08:42:52.759731968+02:00,2024-04-11 12:31:23.070890496+02:00,12651.0
5456,2024-04-11 08:45:04.832948992+02:00,2024-04-11 14:53:48.728469248+02:00,23185.0
5457,2024-04-11 08:45:22.522548224+02:00,2024-04-11 17:31:32.470175232+02:00,40525.0
5458,2024-04-11 08:45:45.837771776+02:00,2024-04-11 16:15:29.034003968+02:00,30663.0
5459,2024-04-11 08:48:45.936365056+02:00,2024-04-16 15:22:41.503015168+02:00,26327.0
5460,2024-04-11 08:49:10.453610240+02:00,2024-04-11 12:48:23.922243584+02:00,35409.0
5461,2024-04-11 08:52:25.893994240+02:00,2024-04-11 13:06:42.267962112+02:00,11284.0
5462,2024-04-11 08:58:20.726000384+02:00,2024-04-11 16:23:47.163879936+02:00,7955.0
5463,2024-04-11 09:09:16.974295040+02:00,2024-04-11 16:28:52.573663744+02:00,57900.0
5464,2024-04-11 09:12:53.235250432+02:00,2024-04-11 11:52:50.361232640+02:00,9110.0
5465,2024-04-11 09:14:32.936021248+02:00,2024-04-11 15:10:03.454372096+02:00,39527.0
5466,2024-04-11 11:27:40.872279552+02:00,2024-04-12 08:22:32.430169088+02:00,19377.0
5467,2024-04-11 11:49:59.204085248+02:00,2024-04-11 15:23:39.786772992+02:00,27498.0
5468,2024-04-11 11:55:31.433196032+02:00,2024-04-11 15:17:05.370007040+02:00,24330.0
5469,2024-04-11 12:17:52.807440896+02:00,2024-04-11 17:50:46.272589056+02:00,20028.0
5470,2024-04-11 12:21:08.263840512+02:00,2024-04-11 19:39:48.353979136+02:00,53620.0
5471,2024-04-11 12:32:36.160126208+02:00,2024-04-11 14:02:29.937784832+02:00,8441.0
5472,2024-04-11 12:40:35.851121664+02:00,2024-04-11 19:06:43.438162688+02:00,31609.0
5473,2024-04-11 13:01:42.662876672+02:00,2024-04-13 12:39:59.197215232+02:00,31461.0
5474,2024-04-11 13:23:08.831178496+02:00,2024-04-11 18:09:54.158412800+02:00,41713.0
5475,2024-04-11 13:42:01.678865408+02:00,2024-04-13 11:18:57.736142848+02:00,63771.0
5476,2024-04-11 13:48:54.538300160+02:00,2024-04-11 17:38:13.481755136+02:00,13868.0
5477,2024-04-11 13:51:24.324185344+02:00,2024-04-11 15:18:18.496037376+02:00,5194.0
5478,2024-04-11 14:15:49.573884160+02:00,2024-04-11 17:05:23.464168192+02:00,20747.0
5479,2024-04-11 14:22:23.110987776+02:00,2024-04-11 18:06:43.086954752+02:00,19269.0
5480,2024-04-11 14:46:14.510934528+02:00,2024-04-11 16:14:33.190330368+02:00,9148.0
5481,2024-04-11 14:49:13.299023360+02:00,2024-04-11 18:01:31.511090944+02:00,12267.0
5482,2024-04-11 14:49:46.974824960+02:00,2024-04-13 07:47:02.857677568+02:00,24821.0
5483,2024-04-11 15:01:00.500261120+02:00,2024-04-11 16:47:21.263116800+02:00,11979.0
5484,2024-04-11 15:35:57.299216896+02:00,2024-04-11 17:50:00.613791744+02:00,21472.0
5485,2024-04-11 15:42:21.910963456+02:00,2024-04-11 16:00:28.036816128+02:00,2902.0
5486,2024-04-11 15:55:47.290982656+02:00,2024-04-12 08:01:05.158776832+02:00,5908.0
5487,2024-04-11 16:01:49.912041216+02:00,2024-04-13 10:39:57.040972800+02:00,29666.0
5488,2024-04-11 16:03:51.283076352+02:00,2024-04-12 07:20:18.040341504+02:00,11977.0
5489,2024-04-11 16:11:15.469982208+02:00,2024-04-12 10:31:05.579322368+02:00,25699.0
5490,2024-04-11 16:27:42.080531712+02:00,2024-04-11 17:04:10.164260864+02:00,6296.0
5491,2024-04-11 16:33:51.805172736+02:00,2024-04-15 07:20:58.154356992+02:00,12407.0
5492,2024-04-11 16:34:07.906980608+02:00,2024-04-16 07:58:33.444632832+02:00,31066.0
5493,2024-04-11 16:37:28.706860800+02:00,2024-04-15 08:35:49.750504704+02:00,55388.0
5494,2024-04-11 16:40:11.812873728+02:00,2024-04-12 10:57:09.049411584+02:00,42854.0
5495,2024-04-11 16:51:50.318270976+02:00,2024-04-12 08:33:57.405203712+02:00,8783.0
5496,2024-04-11 17:07:20.278384896+02:00,2024-04-13 09:38:59.244090624+02:00,38850.0
5497,2024-04-11 17:16:05.057565184+02:00,2024-04-13 08:59:29.454459392+02:00,25427.0
5498,2024-04-11 17:41:04.031279104+02:00,2024-04-16 18:14:10.996466944+02:00,18919.0
5499,2024-04-11 17:53:55.905081088+02:00,2024-04-12 10:10:59.436193280+02:00,75024.0
5500,2024-04-11 18:27:27.181546240+02:00,2024-04-13 12:37:48.050107904+02:00,20769.0
5501,2024-04-11 18:36:19.326937600+02:00,2024-04-15 16:13:54.710646528+02:00,34879.0
5502,2024-04-11 18:37:51.860768768+02:00,2024-04-13 09:25:07.482375680+02:00,42364.0
5503,2024-04-11 18:39:20.810035456+02:00,2024-04-12 07:39:08.697063680+02:00,49777.0
5504,2024-04-11 18:50:15.352134144+02:00,2024-04-13 09:14:38.106297856+02:00,27136.0
5505,2024-04-11 19:10:34.422353920+02:00,2024-04-13 11:36:45.570931712+02:00,28619.0
5506,2024-04-11 19:12:33.136468480+02:00,2024-04-12 08:01:57.431318272+02:00,34279.0
5507,2024-04-11 19:30:10.351109632+02:00,2024-04-15 07:08:27.142551296+02:00,21733.0
5508,2024-04-11 21:12:31.539554048+02:00,2024-04-16 08:12:49.174692096+02:00,35080.0
5509,2024-04-11 21:45:05.245207040+02:00,2024-04-16 07:17:27.638323968+02:00,17417.0
5510,2024-04-11 22:48:53.691727104+02:00,2024-04-12 11:01:48.837261568+02:00,20771.0
5511,2024-04-11 22:50:37.906108672+02:00,2024-04-13 08:19:34.837603584+02:00,13577.0
5512,2024-04-12 05:34:23.054084864+02:00,2024-04-12 17:00:17.673211648+02:00,11831.0
5513,2024-04-12 05:45:52.100685824+02:00,2024-04-12 14:03:57.566396416+02:00,4845.0
5514,2024-04-12 06:50:40.336203008+02:00,2024-04-12 14:04:48.237955072+02:00,50932.0
5515,2024-04-12 06:54:24.710844416+02:00,2024-04-12 13:51:05.622155776+02:00,18386.0
5516,2024-04-12 06:59:09.768441600+02:00,2024-04-12 16:21:56.471453184+02:00,20336.0
5517,2024-04-12 07:00:31.500665856+02:00,2024-04-12 14:22:44.753156096+02:00,7867.0
5518,2024-04-12 07:10:15.942362112+02:00,2024-04-12 13:19:39.850448128+02:00,21353.0
5519,2024-04-12 07:12:07.639425024+02:00,2024-04-12 12:55:17.700204288+02:00,41263.0
5520,2024-04-12 07:25:14.562220544+02:00,2024-04-12 12:27:35.962006016+02:00,44905.0
5521,2024-04-12 07:33:07.011800320+02:00,2024-04-12 12:56:10.658313728+02:00,20972.0
5522,2024-04-12 07:33:28.487895552+02:00,2024-04-12 12:00:46.146430464+02:00,28983.0
5523,2024-04-12 07:36:07.819642368+02:00,2024-04-12 12:54:28.573783808+02:00,10213.0
5524,2024-04-12 07:40:59.341084928+02:00,2024-04-12 10:16:16.097070336+02:00,27299.0
5525,2024-04-12 07:45:29.231661056+02:00,2024-04-12 15:34:01.357545984+02:00,35677.0
5526,2024-04-12 07:57:23.288602112+02:00,2024-04-12 12:13:36.970688512+02:00,26852.0
5527,2024-04-12 07:59:38.325360640+02:00,2024-04-12 14:06:51.784521728+02:00,48423.0
5528,2024-04-12 08:03:12.459337472+02:00,2024-04-12 16:52:55.446951168+02:00,49415.0
5529,2024-04-12 08:06:38.700261376+02:00,2024-04-12 16:22:00.837651456+02:00,20904.0
5530,2024-04-12 08:10:24.453875200+02:00,2024-04-12 15:45:11.625126656+02:00,42723.0
5531,2024-04-12 08:15:25.946382848+02:00,2024-04-12 11:22:14.762012928+02:00,22416.0
5532,2024-04-12 08:17:50.586729728+02:00,2024-04-12 15:46:36.271965696+02:00,12106.0
5533,2024-04-12 08:21:37.446497024+02:00,2024-04-16 08:31:48.250090752+02:00,33216.0
5534,2024-04-12 08:23:54.806618368+02:00,2024-04-12 17:29:14.569750016+02:00,52368.0
5535,2024-04-12 08:24:32.656299264+02:00,2024-04-12 14:30:42.129661696+02:00,29213.0
5536,2024-04-12 08:28:54.345430784+02:00,2024-04-15 07:07:35.225639168+02:00,24022.0
5537,2024-04-12 08:30:32.836288+02:00,2024-04-12 17:05:45.191974656+02:00,12587.0
5538,2024-04-12 08:38:44.507043072+02:00,2024-04-12 16:02:33.350043136+02:00,20245.0
5539,2024-04-12 08:47:03.998276864+02:00,2024-04-12 13:57:06.871027456+02:00,31134.0
5540,2024-04-12 08:49:09.865747712+02:00,2024-04-13 08:18:24.750430976+02:00,44931.0
5541,2024-04-12 08:49:57.572370176+02:00,2024-04-12 14:07:44.331783936+02:00,53644.0
5542,2024-04-12 08:56:49.557116672+02:00,2024-04-12 15:32:25.481359360+02:00,18056.0
5543,2024-04-12 08:58:42.131451136+02:00,2024-04-15 14:20:27.862593536+02:00,10880.0
5544,2024-04-12 08:58:50.981430784+02:00,2024-04-12 17:02:02.104211968+02:00,20683.0
5545,2024-04-12 09:01:40.470933248+02:00,2024-04-12 14:05:59.326780160+02:00,26305.0
5546,2024-04-12 09:02:23.795067392+02:00,2024-04-12 16:00:24.373715456+02:00,30793.0
5547,2024-04-12 09:07:27.511874816+02:00,2024-04-12 15:15:31.788926976+02:00,16521.0
5548,2024-04-12 09:08:01.373187584+02:00,2024-04-12 16:21:52.497279744+02:00,37336.0
5549,2024-04-12 09:14:41.401543168+02:00,2024-04-12 17:06:22.824207616+02:00,22066.0
5550,2024-04-12 09:25:04.002255104+02:00,2024-04-12 12:12:58.751112192+02:00,9541.0
5551,2024-04-12 09:40:19.579034368+02:00,2024-04-12 15:31:53.484132352+02:00,47374.0
5552,2024-04-12 10:06:07.909432576+02:00,2024-04-12 12:43:25.837111040+02:00,28722.0
5553,2024-04-12 10:17:15.953373440+02:00,2024-04-16 08:10:47.211324416+02:00,9898.0
5554,2024-04-12 10:38:24.630692608+02:00,2024-04-12 15:37:40.145415424+02:00,7485.0
5555,2024-04-12 11:10:12.950347776+02:00,2024-04-15 14:01:14.321173248+02:00,40280.0
5556,2024-04-12 11:30:22.973320192+02:00,2024-04-15 13:17:34.206475264+02:00,6350.0
5557,2024-04-12 11:43:59.806533888+02:00,2024-04-12 15:32:23.388697344+02:00,14170.0
5558,2024-04-12 12:04:22.843587584+02:00,2024-04-12 16:15:40.562213120+02:00,9801.0
5559,2024-04-12 12:11:30.692696576+02:00,2024-04-13 08:00:58.861728256+02:00,8648.0
5560,2024-04-12 12:35:18.397314816+02:00,2024-04-15 09:25:30.065163520+02:00,8811.0
5561,2024-04-12 12:49:54.020459264+02:00,2024-04-15 08:19:44.128525824+02:00,7838.0
5562,2024-04-12 13:51:33.082294016+02:00,2024-04-12 15:55:45.977427200+02:00,4448.0
5563,2024-04-12 13:56:52.504863488+02:00,2024-04-13 08:01:08.696166400+02:00,10402.0
5564,2024-04-12 13:57:57.359518720+02:00,2024-04-12 14:00:35.715322624+02:00,297.0
5565,2024-04-12 14:17:53.003761920+02:00,2024-04-15 07:14:47.957228032+02:00,41862.0
5566,2024-04-12 14:21:57.107790592+02:00,2024-04-13 11:03:59.973907712+02:00,34798.0
5567,2024-04-12 15:08:35.046358784+02:00,2024-04-15 09:25:51.947731456+02:00,50544.0
5568,2024-04-12 15:43:47.912565760+02:00,2024-04-13 08:24:46.929100288+02:00,27314.0
5569,2024-04-12 15:56:35.148034304+02:00,2024-04-15 13:12:18.860307200+02:00,32468.0
5570,2024-04-12 16:24:23.917726976+02:00,2024-04-15 16:06:38.509796352+02:00,36565.0
5571,2024-04-12 16:45:22.382018048+02:00,2024-04-13 08:22:28.086361344+02:00,8500.0
5572,2024-04-12 17:27:14.616476416+02:00,2024-04-13 12:03:21.257632768+02:00,29659.0
5573,2024-04-12 17:44:38.131200512+02:00,2024-04-15 11:26:05.679032832+02:00,30207.0
5574,2024-04-12 18:03:45.690045440+02:00,2024-04-16 07:21:29.205159680+02:00,23939.0
5575,2024-04-12 18:55:24.727627264+02:00,2024-04-15 10:18:09.445693184+02:00,61225.0
5576,2024-04-13 15:39:11.313823488+02:00,2024-04-13 21:50:07.610679552+02:00,42697.0
5577,2024-04-13 16:43:29.872873728+02:00,2024-04-13 21:17:24.370911232+02:00,43417.0
5578,2024-04-13 20:48:03.224276480+02:00,2024-04-13 21:09:03.944982272+02:00,3689.0
5579,2024-04-14 20:01:04.341998080+02:00,2024-04-15 08:28:42.949460992+02:00,55172.0
5580,2024-04-15 05:07:24.314994176+02:00,2024-04-15 17:25:23.278975232+02:00,9718.0
5581,2024-04-15 05:42:23.874389760+02:00,2024-04-15 14:01:52.946664192+02:00,25128.0
5582,2024-04-15 05:45:00.880401920+02:00,2024-04-15 14:11:47.067027712+02:00,4096.0
5583,2024-04-15 06:11:29.672059904+02:00,2024-04-15 17:24:29.676038400+02:00,12867.0
5584,2024-04-15 06:27:12.850766592+02:00,2024-04-15 17:04:45.564440320+02:00,12344.0
5585,2024-04-15 06:28:56.806590720+02:00,2024-04-15 15:05:53.365808128+02:00,12131.0
5586,2024-04-15 06:49:38.342580736+02:00,2024-04-15 07:58:10.503970304+02:00,7922.0
5587,2024-04-15 06:50:33.198767616+02:00,2024-04-15 18:01:17.325900032+02:00,15509.0
5588,2024-04-15 07:01:17.821405184+02:00,2024-04-15 17:35:14.275379456+02:00,8046.0
5589,2024-04-15 07:06:52.244455680+02:00,2024-04-15 19:13:24.592462592+02:00,10120.0
5590,2024-04-15 07:11:56.114583296+02:00,2024-04-15 12:25:31.526486528+02:00,18301.0
5591,2024-04-15 07:19:10.017720320+02:00,2024-04-15 17:46:11.313464320+02:00,33902.0
5592,2024-04-15 07:19:35.537108992+02:00,2024-04-15 17:43:52.259931392+02:00,52253.0
5593,2024-04-15 07:21:50.467963136+02:00,2024-04-15 12:50:11.990881536+02:00,9384.0
5594,2024-04-15 07:25:43.127473152+02:00,2024-04-15 17:10:52.862097152+02:00,14661.0
5595,2024-04-15 07:32:36.354255616+02:00,2024-04-15 17:21:24.345604864+02:00,7207.0
5596,2024-04-15 07:39:47.345499392+02:00,2024-04-15 17:42:53.323881216+02:00,53046.0
5597,2024-04-15 07:41:12.190561024+02:00,2024-04-15 14:41:41.056853248+02:00,41678.0
5598,2024-04-15 07:44:00.215979264+02:00,2024-04-15 16:14:14.486503936+02:00,36928.0
5599,2024-04-15 07:49:22.450021632+02:00,2024-04-15 18:00:06.452590080+02:00,42026.0
5600,2024-04-15 07:50:35.809257984+02:00,2024-04-15 18:01:04.506038528+02:00,7699.0
5601,2024-04-15 07:51:57.459556608+02:00,2024-04-15 16:54:16.684695040+02:00,27869.0
5602,2024-04-15 07:53:10.344831488+02:00,2024-04-15 15:34:36.271979520+02:00,39278.0
5603,2024-04-15 07:54:19.089218816+02:00,2024-04-15 17:04:38.019692032+02:00,44542.0
5604,2024-04-15 07:56:44.311176960+02:00,2024-04-15 18:36:18.063287808+02:00,8808.0
5605,2024-04-15 07:59:22.186750976+02:00,2024-04-15 16:04:55.250211328+02:00,38894.0
5606,2024-04-15 08:02:11.362313728+02:00,2024-04-15 12:50:45.325704704+02:00,7253.0
5607,2024-04-15 08:12:23.390840832+02:00,2024-04-15 15:59:33.974743808+02:00,11634.0
5608,2024-04-15 08:13:30.257078784+02:00,2024-04-15 13:06:22.570145536+02:00,43608.0
5609,2024-04-15 08:15:20.505958912+02:00,2024-04-15 13:26:22.049774336+02:00,17954.0
5610,2024-04-15 08:15:24.275900672+02:00,2024-04-15 14:15:00.784424960+02:00,15483.0
5611,2024-04-15 08:19:04.993453824+02:00,2024-04-15 12:56:27.477770496+02:00,15956.0
5612,2024-04-15 08:20:13.211518720+02:00,2024-04-15 16:34:28.946668544+02:00,20919.0
5613,2024-04-15 08:22:04.654926592+02:00,2024-04-15 17:51:32.629760768+02:00,66483.0
5614,2024-04-15 08:26:54.453552384+02:00,2024-04-15 12:48:27.602238720+02:00,5043.0
5615,2024-04-15 08:29:58.092041216+02:00,2024-04-15 17:03:52.858790912+02:00,47504.0
5616,2024-04-15 08:32:04.994581504+02:00,2024-04-15 13:16:05.623580416+02:00,41138.0
5617,2024-04-15 08:32:24.011902976+02:00,2024-04-15 12:47:33.909013248+02:00,42950.0
5618,2024-04-15 08:32:39.425204224+02:00,2024-04-15 16:28:58.100072192+02:00,35452.0
5619,2024-04-15 08:35:38.116164096+02:00,2024-04-15 15:14:04.650782464+02:00,36676.0
5620,2024-04-15 08:40:18.173772544+02:00,2024-04-15 15:12:42.907984128+02:00,25790.0
5621,2024-04-15 08:42:17.257842944+02:00,2024-04-15 18:44:40.551516160+02:00,44929.0
5622,2024-04-15 08:42:58.029985792+02:00,2024-04-15 12:45:31.088854784+02:00,15918.0
5623,2024-04-15 08:47:13.022108672+02:00,2024-04-15 18:02:42.867016448+02:00,21144.0
5624,2024-04-15 09:05:31.105908992+02:00,2024-04-15 12:24:16.963272704+02:00,12432.0
5625,2024-04-15 09:28:48.131531520+02:00,2024-04-15 18:04:54.831438080+02:00,10537.0
5626,2024-04-15 09:31:56.380413440+02:00,2024-04-15 18:34:57.918935808+02:00,8873.0
5627,2024-04-15 09:38:33.189028096+02:00,2024-04-15 16:02:31.424713984+02:00,42126.0
5628,2024-04-15 10:09:38.982430976+02:00,2024-04-15 17:20:49.948343040+02:00,2645.0
5629,2024-04-15 10:23:50.462458112+02:00,2024-04-15 12:34:06.422601472+02:00,2900.0
5630,2024-04-15 10:39:38.089046016+02:00,2024-04-15 18:25:40.336288512+02:00,10275.0
5631,2024-04-15 11:27:27.572227072+02:00,2024-04-15 11:58:26.854757120+02:00,5520.0
5632,2024-04-15 11:57:26.915997440+02:00,2024-04-15 17:16:34.842128640+02:00,19127.0
5633,2024-04-15 12:11:59.677802752+02:00,2024-04-15 14:56:53.399412224+02:00,29538.0
5634,2024-04-15 12:14:03.050441216+02:00,2024-04-15 12:46:04.031499520+02:00,3655.0
5635,2024-04-15 12:28:30.843205376+02:00,2024-04-15 13:03:19.251397888+02:00,4032.0
5636,2024-04-15 12:31:44.618952192+02:00,2024-04-15 17:39:45.893243136+02:00,18262.0
5637,2024-04-15 12:47:07.162932224+02:00,2024-04-15 14:20:26.679010560+02:00,16528.0
5638,2024-04-15 12:56:12.678686976+02:00,2024-04-15 17:03:27.661575168+02:00,35302.0
5639,2024-04-15 12:56:33.376642560+02:00,2024-04-15 15:14:53.067944192+02:00,19607.0
5640,2024-04-15 12:57:29.191721984+02:00,2024-04-15 15:43:34.746173440+02:00,30119.0
5641,2024-04-15 12:59:46.165302016+02:00,2024-04-15 17:06:24.858382336+02:00,11135.0
5642,2024-04-15 13:00:39.151122432+02:00,2024-04-15 16:07:37.057164032+02:00,7785.0
5643,2024-04-15 13:04:34.597927936+02:00,2024-04-15 16:02:10.923599104+02:00,10063.0
5644,2024-04-15 14:07:06.640529664+02:00,2024-04-15 17:06:42.875286528+02:00,8612.0
5645,2024-04-15 14:40:53.012296960+02:00,2024-04-16 18:41:47.672200704+02:00,6379.0
5646,2024-04-15 15:17:08.968300288+02:00,2024-04-16 06:11:18.411688448+02:00,30855.0
5647,2024-04-15 16:05:18.405285888+02:00,2024-04-16 12:12:33.135738624+02:00,11361.0
5648,2024-04-15 16:21:24.361587968+02:00,2024-04-16 07:22:39.459523072+02:00,12578.0
5649,2024-04-15 16:34:23.552461824+02:00,2024-04-15 18:37:11.724985600+02:00,6101.0
5650,2024-04-15 16:37:20.535958016+02:00,2024-04-16 12:38:45.323279360+02:00,4854.0
5651,2024-04-15 16:38:46.828504832+02:00,2024-04-16 07:34:13.314447872+02:00,44950.0
5652,2024-04-15 17:07:07.208462592+02:00,2024-04-16 07:27:00.270065920+02:00,26577.0
5653,2024-04-15 17:09:56.907611904+02:00,2024-04-16 07:11:05.615129088+02:00,31749.0
5654,2024-04-15 17:10:24.282927616+02:00,2024-04-16 08:15:43.661803008+02:00,39106.0
5655,2024-04-15 17:30:31.674799872+02:00,2024-04-16 08:42:32.449591552+02:00,12958.0
5656,2024-04-15 17:41:35.131630080+02:00,2024-04-16 07:24:10.890235904+02:00,49176.0
5657,2024-04-15 17:45:53.751877120+02:00,2024-04-16 08:01:45.878372352+02:00,10081.0
5658,2024-04-15 17:53:27.633932288+02:00,2024-04-16 06:57:36.476227072+02:00,20106.0
5659,2024-04-15 17:56:36.178950912+02:00,2024-04-16 07:12:36.315688704+02:00,20389.0
5660,2024-04-15 18:28:21.678168832+02:00,2024-04-16 10:31:43.650490624+02:00,28390.0
